record_id,employee_id,date,scheduled_check_in_date,actual_check_in_date,scheduled_check_out_date,actual_check_out_date,late_minutes,is_late,is_absent,late_or_absent_reason
202,29,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:27:00,2024-11-20 18:00:00,2024-11-20 17:37:00,27,True,False,교통 체증
203,29,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:45:00,2024-11-21 18:00:00,2024-11-21 18:06:00,0,False,False,
204,30,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:55:00,2024-11-15 18:00:00,2024-11-15 18:50:00,0,False,False,
205,30,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:20:00,2024-11-16 18:00:00,2024-11-16 18:44:00,20,True,False,개인 사정
206,30,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:58:00,2024-11-17 18:00:00,2024-11-17 18:02:00,0,False,False,
207,30,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:14:00,2024-11-18 18:00:00,2024-11-18 17:55:00,14,True,False,건강 문제
208,30,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:59:00,2024-11-19 18:00:00,2024-11-19 18:22:00,0,False,False,
209,30,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:47:00,2024-11-20 18:00:00,2024-11-20 18:58:00,0,False,False,
210,30,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:24:00,2024-11-21 18:00:00,2024-11-21 18:57:00,24,True,False,교통 체증
211,31,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:11:00,2024-11-15 18:00:00,2024-11-15 18:25:00,11,True,False,교통 체증
212,31,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:57:00,2024-11-16 18:00:00,2024-11-16 18:14:00,0,False,False,
213,31,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:26:00,2024-11-17 18:00:00,2024-11-17 18:27:00,26,True,False,교통 체증
214,31,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,가족 행사
215,31,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:54:00,2024-11-19 18:00:00,2024-11-19 18:42:00,0,False,False,
216,31,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:22:00,2024-11-20 18:00:00,2024-11-20 17:56:00,22,True,False,개인 사정
217,31,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:46:00,2024-11-21 18:00:00,2024-11-21 18:46:00,0,False,False,
218,32,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:52:00,2024-11-15 18:00:00,2024-11-15 18:16:00,0,False,False,
219,32,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:02:00,2024-11-16 18:00:00,2024-11-16 18:06:00,2,True,False,건강 문제
220,32,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:55:00,2024-11-17 18:00:00,2024-11-17 17:39:00,0,False,False,
221,32,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:20:00,2024-11-18 18:00:00,2024-11-18 18:22:00,20,True,False,개인 사정
222,32,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:18:00,2024-11-19 18:00:00,2024-11-19 18:29:00,18,True,False,건강 문제
223,32,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:28:00,2024-11-20 18:00:00,2024-11-20 17:43:00,28,True,False,교통 체증
224,32,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:16:00,2024-11-21 18:00:00,2024-11-21 18:52:00,16,True,False,교통 체증
225,33,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,가족 행사
226,33,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:10:00,2024-11-16 18:00:00,2024-11-16 18:46:00,10,True,False,건강 문제
227,33,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,병가
228,33,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,기타
229,33,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:59:00,2024-11-19 18:00:00,2024-11-19 18:38:00,0,False,False,
230,33,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:05:00,2024-11-20 18:00:00,2024-11-20 17:58:00,5,True,False,교통 체증
231,33,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:10:00,2024-11-21 18:00:00,2024-11-21 18:21:00,10,True,False,개인 사정
232,34,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:55:00,2024-11-15 18:00:00,2024-11-15 18:14:00,0,False,False,
233,34,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:16:00,2024-11-16 18:00:00,2024-11-16 17:56:00,16,True,False,교통 체증
234,34,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:48:00,2024-11-17 18:00:00,2024-11-17 18:55:00,0,False,False,
235,34,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:58:00,2024-11-18 18:00:00,2024-11-18 18:52:00,0,False,False,
236,34,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,가족 행사
237,34,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:21:00,2024-11-20 18:00:00,2024-11-20 18:09:00,21,True,False,개인 사정
238,34,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,기타
239,35,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,교통 문제
240,35,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:55:00,2024-11-16 18:00:00,2024-11-16 17:56:00,0,False,False,
241,35,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:09:00,2024-11-17 18:00:00,2024-11-17 17:34:00,9,True,False,개인 사정
242,35,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:00:00,2024-11-18 18:00:00,2024-11-18 18:37:00,0,False,False,
243,35,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:54:00,2024-11-19 18:00:00,2024-11-19 18:39:00,0,False,False,
244,35,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:05:00,2024-11-20 18:00:00,2024-11-20 17:52:00,5,True,False,교통 체증
245,35,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:00:00,2024-11-21 18:00:00,2024-11-21 17:45:00,0,False,False,
246,36,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:04:00,2024-11-15 18:00:00,2024-11-15 17:46:00,4,True,False,건강 문제
247,36,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:25:00,2024-11-16 18:00:00,2024-11-16 17:52:00,25,True,False,교통 체증
248,36,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,기타
249,36,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:09:00,2024-11-18 18:00:00,2024-11-18 18:01:00,9,True,False,개인 사정
250,36,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:05:00,2024-11-19 18:00:00,2024-11-19 18:59:00,5,True,False,교통 체증
251,36,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:00:00,2024-11-20 18:00:00,2024-11-20 17:51:00,0,False,False,
252,36,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:50:00,2024-11-21 18:00:00,2024-11-21 18:25:00,0,False,False,
253,37,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:48:00,2024-11-15 18:00:00,2024-11-15 18:49:00,0,False,False,
254,37,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:49:00,2024-11-16 18:00:00,2024-11-16 18:38:00,0,False,False,
255,37,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,병가
256,37,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:06:00,2024-11-18 18:00:00,2024-11-18 17:33:00,6,True,False,건강 문제
257,37,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:50:00,2024-11-19 18:00:00,2024-11-19 18:52:00,0,False,False,
258,37,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:00:00,2024-11-20 18:00:00,2024-11-20 18:24:00,0,False,False,
259,37,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:17:00,2024-11-21 18:00:00,2024-11-21 18:35:00,17,True,False,건강 문제
260,38,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:29:00,2024-11-15 18:00:00,2024-11-15 18:28:00,29,True,False,교통 체증
261,38,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:23:00,2024-11-16 18:00:00,2024-11-16 18:03:00,23,True,False,건강 문제
262,38,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:13:00,2024-11-17 18:00:00,2024-11-17 18:24:00,13,True,False,개인 사정
263,38,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,가족 행사
264,38,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:49:00,2024-11-19 18:00:00,2024-11-19 18:07:00,0,False,False,
265,38,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,기타
266,38,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:13:00,2024-11-21 18:00:00,2024-11-21 18:39:00,13,True,False,건강 문제
267,39,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:20:00,2024-11-15 18:00:00,2024-11-15 18:21:00,20,True,False,교통 체증
268,39,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,교통 문제
269,39,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:22:00,2024-11-17 18:00:00,2024-11-17 17:48:00,22,True,False,건강 문제
270,39,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,가족 행사
271,39,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:10:00,2024-11-19 18:00:00,2024-11-19 18:36:00,10,True,False,건강 문제
272,39,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:56:00,2024-11-20 18:00:00,2024-11-20 18:20:00,0,False,False,
273,39,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:47:00,2024-11-21 18:00:00,2024-11-21 18:06:00,0,False,False,
274,40,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,교통 문제
275,40,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:22:00,2024-11-16 18:00:00,2024-11-16 18:27:00,22,True,False,개인 사정
276,40,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:02:00,2024-11-17 18:00:00,2024-11-17 18:49:00,2,True,False,건강 문제
277,40,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:54:00,2024-11-18 18:00:00,2024-11-18 18:35:00,0,False,False,
278,40,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:14:00,2024-11-19 18:00:00,2024-11-19 18:19:00,14,True,False,건강 문제
279,40,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:23:00,2024-11-20 18:00:00,2024-11-20 17:46:00,23,True,False,건강 문제
280,40,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:58:00,2024-11-21 18:00:00,2024-11-21 18:20:00,0,False,False,
281,41,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:45:00,2024-11-15 18:00:00,2024-11-15 18:11:00,0,False,False,
282,41,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,기타
283,41,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:13:00,2024-11-17 18:00:00,2024-11-17 18:47:00,13,True,False,개인 사정
284,41,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:14:00,2024-11-18 18:00:00,2024-11-18 17:43:00,14,True,False,건강 문제
285,41,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,교통 문제
286,41,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:18:00,2024-11-20 18:00:00,2024-11-20 17:57:00,18,True,False,교통 체증
287,41,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:08:00,2024-11-21 18:00:00,2024-11-21 17:50:00,8,True,False,건강 문제
288,42,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:56:00,2024-11-15 18:00:00,2024-11-15 17:44:00,0,False,False,
289,42,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:28:00,2024-11-16 18:00:00,2024-11-16 18:32:00,28,True,False,개인 사정
290,42,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:58:00,2024-11-17 18:00:00,2024-11-17 18:02:00,0,False,False,
291,42,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:04:00,2024-11-18 18:00:00,2024-11-18 18:40:00,4,True,False,건강 문제
292,42,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:09:00,2024-11-19 18:00:00,2024-11-19 18:41:00,9,True,False,건강 문제
293,42,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:17:00,2024-11-20 18:00:00,2024-11-20 18:37:00,17,True,False,건강 문제
294,42,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,병가
295,43,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:21:00,2024-11-15 18:00:00,2024-11-15 17:46:00,21,True,False,건강 문제
296,43,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:03:00,2024-11-16 18:00:00,2024-11-16 18:34:00,3,True,False,교통 체증
297,43,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,병가
298,43,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:22:00,2024-11-18 18:00:00,2024-11-18 17:58:00,22,True,False,개인 사정
299,43,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,가족 행사
300,43,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:58:00,2024-11-20 18:00:00,2024-11-20 17:47:00,0,False,False,
301,43,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,교통 문제
302,44,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:28:00,2024-11-15 18:00:00,2024-11-15 18:30:00,28,True,False,건강 문제
303,44,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:25:00,2024-11-16 18:00:00,2024-11-16 17:48:00,25,True,False,개인 사정
304,44,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,기타
305,44,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:52:00,2024-11-18 18:00:00,2024-11-18 18:29:00,0,False,False,
306,44,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:28:00,2024-11-19 18:00:00,2024-11-19 18:52:00,28,True,False,개인 사정
307,44,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:29:00,2024-11-20 18:00:00,2024-11-20 18:32:00,29,True,False,개인 사정
308,44,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:00:00,2024-11-21 18:00:00,2024-11-21 18:45:00,0,False,False,
309,45,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:09:00,2024-11-15 18:00:00,2024-11-15 18:04:00,9,True,False,개인 사정
310,45,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:11:00,2024-11-16 18:00:00,2024-11-16 17:36:00,11,True,False,교통 체증
311,45,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:25:00,2024-11-17 18:00:00,2024-11-17 18:40:00,25,True,False,교통 체증
312,45,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,기타
313,45,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:29:00,2024-11-19 18:00:00,2024-11-19 18:18:00,29,True,False,건강 문제
314,45,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:17:00,2024-11-20 18:00:00,2024-11-20 18:57:00,17,True,False,교통 체증
315,45,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,기타
316,46,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:28:00,2024-11-15 18:00:00,2024-11-15 18:21:00,28,True,False,건강 문제
317,46,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,교통 문제
318,46,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:22:00,2024-11-17 18:00:00,2024-11-17 17:47:00,22,True,False,건강 문제
319,46,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:52:00,2024-11-18 18:00:00,2024-11-18 18:48:00,0,False,False,
320,46,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:59:00,2024-11-19 18:00:00,2024-11-19 18:01:00,0,False,False,
321,46,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:30:00,2024-11-20 18:00:00,2024-11-20 17:34:00,30,True,False,건강 문제
322,46,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,기타
323,47,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,교통 문제
324,47,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:03:00,2024-11-16 18:00:00,2024-11-16 18:47:00,3,True,False,개인 사정
325,47,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:08:00,2024-11-17 18:00:00,2024-11-17 18:24:00,8,True,False,개인 사정
326,47,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,병가
327,47,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:27:00,2024-11-19 18:00:00,2024-11-19 18:04:00,27,True,False,건강 문제
328,47,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:12:00,2024-11-20 18:00:00,2024-11-20 17:42:00,12,True,False,교통 체증
329,47,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:52:00,2024-11-21 18:00:00,2024-11-21 18:08:00,0,False,False,
330,48,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,기타
331,48,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,병가
332,48,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:47:00,2024-11-17 18:00:00,2024-11-17 18:32:00,0,False,False,
333,48,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,기타
334,48,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:52:00,2024-11-19 18:00:00,2024-11-19 18:55:00,0,False,False,
335,48,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:47:00,2024-11-20 18:00:00,2024-11-20 18:54:00,0,False,False,
336,48,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:54:00,2024-11-21 18:00:00,2024-11-21 17:57:00,0,False,False,
337,49,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,병가
338,49,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:02:00,2024-11-16 18:00:00,2024-11-16 18:24:00,2,True,False,교통 체증
339,49,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:01:00,2024-11-17 18:00:00,2024-11-17 18:06:00,1,True,False,개인 사정
340,49,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:29:00,2024-11-18 18:00:00,2024-11-18 17:42:00,29,True,False,건강 문제
341,49,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:56:00,2024-11-19 18:00:00,2024-11-19 18:16:00,0,False,False,
342,49,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,교통 문제
343,49,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,기타
344,50,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,병가
345,50,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:21:00,2024-11-16 18:00:00,2024-11-16 17:40:00,21,True,False,건강 문제
346,50,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,가족 행사
347,50,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,교통 문제
348,50,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:27:00,2024-11-19 18:00:00,2024-11-19 18:20:00,27,True,False,교통 체증
349,50,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:25:00,2024-11-20 18:00:00,2024-11-20 18:52:00,25,True,False,교통 체증
350,50,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:59:00,2024-11-21 18:00:00,2024-11-21 18:48:00,0,False,False,
351,51,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:51:00,2024-11-15 18:00:00,2024-11-15 17:30:00,0,False,False,
352,51,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:15:00,2024-11-16 18:00:00,2024-11-16 18:21:00,15,True,False,교통 체증
353,51,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:14:00,2024-11-17 18:00:00,2024-11-17 17:49:00,14,True,False,개인 사정
354,51,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:00:00,2024-11-18 18:00:00,2024-11-18 18:09:00,0,False,False,
355,51,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:22:00,2024-11-19 18:00:00,2024-11-19 18:59:00,22,True,False,건강 문제
356,51,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:00:00,2024-11-20 18:00:00,2024-11-20 17:31:00,0,False,False,
357,51,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:10:00,2024-11-21 18:00:00,2024-11-21 17:31:00,10,True,False,교통 체증
358,52,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:28:00,2024-11-15 18:00:00,2024-11-15 17:57:00,28,True,False,개인 사정
359,52,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:06:00,2024-11-16 18:00:00,2024-11-16 17:42:00,6,True,False,교통 체증
360,52,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:11:00,2024-11-17 18:00:00,2024-11-17 17:54:00,11,True,False,건강 문제
361,52,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:30:00,2024-11-18 18:00:00,2024-11-18 18:47:00,30,True,False,개인 사정
362,52,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:23:00,2024-11-19 18:00:00,2024-11-19 18:52:00,23,True,False,건강 문제
363,52,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:05:00,2024-11-20 18:00:00,2024-11-20 17:38:00,5,True,False,건강 문제
364,52,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:04:00,2024-11-21 18:00:00,2024-11-21 18:06:00,4,True,False,건강 문제
365,53,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:10:00,2024-11-15 18:00:00,2024-11-15 18:52:00,10,True,False,건강 문제
366,53,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,교통 문제
367,53,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:11:00,2024-11-17 18:00:00,2024-11-17 18:48:00,11,True,False,건강 문제
368,53,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:05:00,2024-11-18 18:00:00,2024-11-18 18:12:00,5,True,False,건강 문제
369,53,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,병가
370,53,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:18:00,2024-11-20 18:00:00,2024-11-20 18:56:00,18,True,False,교통 체증
371,53,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:18:00,2024-11-21 18:00:00,2024-11-21 17:50:00,18,True,False,개인 사정
372,54,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:15:00,2024-11-15 18:00:00,2024-11-15 17:44:00,15,True,False,개인 사정
373,54,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,가족 행사
374,54,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:28:00,2024-11-17 18:00:00,2024-11-17 17:48:00,28,True,False,개인 사정
375,54,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:53:00,2024-11-18 18:00:00,2024-11-18 18:32:00,0,False,False,
376,54,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:00:00,2024-11-19 18:00:00,2024-11-19 18:48:00,0,False,False,
377,54,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,병가
378,54,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:23:00,2024-11-21 18:00:00,2024-11-21 18:22:00,23,True,False,개인 사정
379,55,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,기타
380,55,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:06:00,2024-11-16 18:00:00,2024-11-16 18:27:00,6,True,False,건강 문제
381,55,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,기타
382,55,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:04:00,2024-11-18 18:00:00,2024-11-18 18:19:00,4,True,False,개인 사정
383,55,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,병가
384,55,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:26:00,2024-11-20 18:00:00,2024-11-20 17:57:00,26,True,False,건강 문제
385,55,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,기타
386,56,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:16:00,2024-11-15 18:00:00,2024-11-15 18:46:00,16,True,False,개인 사정
387,56,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:48:00,2024-11-16 18:00:00,2024-11-16 18:06:00,0,False,False,
388,56,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:12:00,2024-11-17 18:00:00,2024-11-17 17:38:00,12,True,False,건강 문제
389,56,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:27:00,2024-11-18 18:00:00,2024-11-18 18:26:00,27,True,False,교통 체증
390,56,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:07:00,2024-11-19 18:00:00,2024-11-19 17:56:00,7,True,False,교통 체증
391,56,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:18:00,2024-11-20 18:00:00,2024-11-20 18:51:00,18,True,False,교통 체증
392,56,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:20:00,2024-11-21 18:00:00,2024-11-21 18:46:00,20,True,False,개인 사정
393,57,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:30:00,2024-11-15 18:00:00,2024-11-15 18:18:00,30,True,False,건강 문제
394,57,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:59:00,2024-11-16 18:00:00,2024-11-16 18:36:00,0,False,False,
